session_id,user_id,session_start,session_end,total_pages_visited,total_time_spent_seconds,max_items_in_cart,purchased,device_type,country,referral_source,session_duration_minutes
session_4390,user_1473,2025-06-08 12:40:08,2025-06-08 12:40:08,1,46.0,0.0,0,mobile,germany,email,0.0
session_4391,user_2621,2025-06-15 12:28:42,2025-06-15 12:29:09,2,189.0,1.0,0,tablet,uk,social media,0.45
session_4392,user_1620,2025-05-08 21:47:56,2025-05-08 21:55:47,5,630.0,1.0,1,mobile,france,direct,7.85
session_4393,user_2608,2025-06-20 21:47:19,2025-06-20 21:51:24,5,311.0,5.0,1,tablet,uk,social media,4.083333333333333
session_4394,user_1255,2025-05-26 06:48:06,2025-05-26 06:58:10,5,733.0,3.0,1,mobile,india,google,10.066666666666666
session_4395,user_2679,2025-06-19 23:09:39,2025-06-19 23:16:56,5,569.0,1.0,1,tablet,india,email,7.283333333333333
session_4396,user_2166,2025-01-02 03:42:25,2025-01-02 03:42:25,1,59.0,0.0,0,desktop,canada,direct,0.0
session_4397,user_1963,2025-03-29 23:21:36,2025-03-29 23:21:36,1,109.0,0.0,0,tablet,usa,social media,0.0
session_4398,user_2397,2025-06-16 01:22:15,2025-06-16 01:24:16,2,226.0,2.0,0,tablet,india,direct,2.0166666666666666
session_4399,user_1939,2025-03-03 19:50:27,2025-03-03 19:54:36,3,393.0,2.0,0,desktop,usa,direct,4.15
session_44,user_1390,2025-03-10 08:18:17,2025-03-10 08:18:17,1,39.0,0.0,0,desktop,australia,email,0.0
session_440,user_2749,2025-08-14 04:24:35,2025-08-14 04:31:06,4,535.0,5.0,0,desktop,germany,social media,6.516666666666667
session_4400,user_1342,2025-07-19 11:02:45,2025-07-19 11:09:09,5,418.0,1.0,1,mobile,india,social media,6.4
session_4401,user_1975,2025-05-09 02:04:26,2025-05-09 02:06:31,2,261.0,4.0,0,mobile,canada,google,2.0833333333333335
session_4402,user_1176,2025-06-19 06:11:04,2025-06-19 06:13:01,3,241.0,4.0,0,mobile,usa,google,1.95
session_4403,user_2274,2025-02-08 04:52:27,2025-02-08 04:53:09,2,195.0,3.0,0,desktop,india,email,0.7
session_4404,user_1019,2025-08-26 07:49:02,2025-08-26 07:56:00,5,489.0,3.0,1,tablet,germany,google,6.966666666666667
session_4405,user_2674,2025-06-21 13:14:26,2025-06-21 13:15:19,2,213.0,0.0,0,tablet,france,social media,0.8833333333333333
session_4406,user_2531,2025-05-17 11:06:15,2025-05-17 11:09:00,2,255.0,2.0,0,mobile,uk,google,2.75
session_4407,user_2440,2025-01-25 22:18:43,2025-01-25 22:19:50,3,144.0,4.0,0,mobile,uk,social media,1.1166666666666667
session_4408,user_2616,2025-02-04 19:48:26,2025-02-04 19:50:26,2,163.0,0.0,0,tablet,france,email,2.0
session_4409,user_1450,2025-02-15 12:54:59,2025-02-15 12:54:59,1,96.0,0.0,0,tablet,germany,email,0.0
session_441,user_1762,2025-01-01 15:11:19,2025-01-01 15:13:15,2,178.0,4.0,0,mobile,india,email,1.9333333333333333
session_4410,user_1024,2025-08-02 14:21:16,2025-08-02 14:21:56,2,75.0,5.0,0,desktop,france,direct,0.6666666666666666
session_4411,user_2398,2025-02-08 05:56:59,2025-02-08 06:03:58,5,556.0,1.0,1,mobile,usa,google,6.983333333333333
session_4412,user_2565,2025-08-09 18:49:24,2025-08-09 18:50:52,2,134.0,0.0,0,mobile,usa,direct,1.4666666666666666
session_4413,user_2675,2025-03-25 14:57:25,2025-03-25 15:02:16,5,325.0,3.0,1,mobile,canada,direct,4.85
session_4414,user_1865,2025-01-28 03:31:16,2025-01-28 03:31:16,1,16.0,0.0,0,tablet,india,google,0.0
session_4415,user_1315,2025-03-16 13:03:50,2025-03-16 13:06:32,2,335.0,0.0,0,desktop,usa,email,2.7
session_4416,user_2410,2025-07-01 03:50:24,2025-07-01 03:54:03,3,343.0,2.0,0,mobile,france,direct,3.65
session_4417,user_2511,2025-07-08 03:43:37,2025-07-08 03:50:41,5,525.0,2.0,1,tablet,canada,email,7.066666666666666
session_4418,user_2706,2025-03-16 06:03:13,2025-03-16 06:08:17,5,396.0,2.0,1,mobile,india,google,5.066666666666666
session_4419,user_1120,2025-08-30 10:42:42,2025-08-30 10:47:10,5,426.0,2.0,1,desktop,france,google,4.466666666666667
session_442,user_1448,2025-01-02 22:20:20,2025-01-02 22:20:56,2,90.0,0.0,0,desktop,canada,social media,0.6
session_4420,user_2847,2025-08-24 01:16:35,2025-08-24 01:19:26,2,193.0,0.0,0,mobile,usa,email,2.85
session_4421,user_1792,2025-01-22 17:00:09,2025-01-22 17:05:05,5,422.0,1.0,1,mobile,france,email,4.933333333333334
session_4422,user_2802,2025-02-20 15:31:08,2025-02-20 15:32:39,2,120.0,1.0,0,tablet,india,social media,1.5166666666666666
session_4423,user_1525,2025-01-26 08:28:36,2025-01-26 08:34:18,5,520.0,5.0,1,tablet,france,direct,5.7
session_4424,user_2806,2025-04-27 08:35:53,2025-04-27 08:36:57,2,225.0,2.0,0,desktop,uk,email,1.0666666666666667
session_4425,user_2127,2025-06-07 10:33:29,2025-06-07 10:34:40,2,174.0,0.0,0,tablet,uk,email,1.1833333333333333
session_4426,user_2175,2025-07-30 11:49:20,2025-07-30 11:50:14,2,115.0,0.0,0,desktop,france,social media,0.9
session_4427,user_2582,2025-01-10 11:33:58,2025-01-10 11:36:15,2,255.0,3.0,0,tablet,uk,email,2.283333333333333
session_4428,user_2292,2025-07-31 17:52:57,2025-07-31 17:54:23,2,115.0,3.0,0,mobile,india,email,1.4333333333333333
session_4429,user_1411,2025-06-15 18:05:33,2025-06-15 18:08:28,2,276.0,0.0,0,desktop,india,google,2.9166666666666665
session_443,user_1558,2025-07-07 06:32:38,2025-07-07 06:34:17,2,123.0,0.0,0,tablet,canada,email,1.65
session_4430,user_1370,2025-05-24 04:51:03,2025-05-24 04:56:21,3,403.0,5.0,0,tablet,india,google,5.3
session_4431,user_1984,2025-01-13 03:08:29,2025-01-13 03:08:29,1,109.0,0.0,0,desktop,france,social media,0.0
session_4432,user_2846,2025-04-16 20:34:47,2025-04-16 20:34:47,1,144.0,0.0,0,tablet,germany,social media,0.0
session_4433,user_1177,2025-03-11 16:44:57,2025-03-11 16:47:10,2,300.0,0.0,0,mobile,uk,email,2.216666666666667
session_4434,user_2016,2025-01-17 14:43:24,2025-01-17 14:47:55,5,385.0,3.0,1,desktop,uk,google,4.516666666666667
session_4435,user_2876,2025-03-21 15:32:47,2025-03-21 15:33:51,2,172.0,0.0,0,mobile,australia,email,1.0666666666666667
session_4436,user_2509,2025-06-26 08:55:09,2025-06-26 08:56:07,2,231.0,2.0,0,desktop,india,email,0.9666666666666667
session_4437,user_2378,2025-07-31 17:53:11,2025-07-31 17:53:11,1,84.0,0.0,0,tablet,canada,social media,0.0
session_4438,user_2193,2025-05-28 23:29:19,2025-05-28 23:32:49,3,227.0,4.0,0,desktop,france,social media,3.5
session_4439,user_1563,2025-08-08 04:31:59,2025-08-08 04:35:18,5,261.0,5.0,1,tablet,india,direct,3.316666666666667
session_444,user_2561,2025-01-25 02:34:04,2025-01-25 02:34:04,1,122.0,0.0,0,desktop,usa,social media,0.0
session_4440,user_1041,2025-06-23 15:34:41,2025-06-23 15:38:56,5,331.0,1.0,1,desktop,usa,social media,4.25
session_4441,user_2987,2025-07-09 19:45:54,2025-07-09 19:48:47,2,306.0,3.0,0,mobile,canada,email,2.8833333333333333
session_4442,user_2863,2025-07-21 18:23:44,2025-07-21 18:30:30,5,544.0,3.0,1,tablet,uk,email,6.766666666666667
session_4443,user_2131,2025-02-08 21:48:28,2025-02-08 21:48:28,1,144.0,0.0,0,mobile,india,direct,0.0
session_4444,user_2831,2025-06-12 03:05:09,2025-06-12 03:06:38,2,154.0,4.0,0,mobile,australia,email,1.4833333333333334
session_4445,user_1402,2025-07-07 08:02:11,2025-07-07 08:04:14,2,193.0,0.0,0,mobile,france,direct,2.05
session_4446,user_2379,2025-08-16 08:30:33,2025-08-16 08:31:13,2,210.0,3.0,0,desktop,germany,google,0.6666666666666666
session_4447,user_2319,2025-02-20 23:11:28,2025-02-20 23:11:28,1,110.0,0.0,0,mobile,canada,google,0.0
session_4448,user_1888,2025-03-22 15:44:32,2025-03-22 15:45:13,2,174.0,4.0,0,tablet,australia,direct,0.6833333333333333
session_4449,user_2100,2025-01-13 05:01:17,2025-01-13 05:01:17,1,42.0,0.0,0,tablet,australia,google,0.0
session_445,user_2485,2025-07-30 06:14:48,2025-07-30 06:16:18,2,128.0,0.0,0,mobile,france,social media,1.5
session_4450,user_2104,2025-06-03 10:09:30,2025-06-03 10:12:21,2,307.0,4.0,0,desktop,germany,direct,2.85
session_4451,user_1232,2025-07-15 20:59:49,2025-07-15 21:08:25,5,576.0,3.0,1,tablet,canada,google,8.6
session_4452,user_1625,2025-05-03 00:08:46,2025-05-03 00:11:37,2,252.0,4.0,0,mobile,canada,direct,2.85
session_4453,user_2778,2025-05-29 06:24:49,2025-05-29 06:25:52,2,203.0,2.0,0,mobile,canada,email,1.05
session_4454,user_2858,2025-07-31 04:48:51,2025-07-31 04:51:28,2,223.0,0.0,0,mobile,canada,google,2.6166666666666667
session_4455,user_2051,2025-01-15 06:00:12,2025-01-15 06:02:04,2,221.0,3.0,0,tablet,india,email,1.8666666666666667
session_4456,user_1975,2025-06-27 13:49:02,2025-06-27 13:49:02,1,98.0,0.0,0,desktop,uk,email,0.0
session_4457,user_1527,2025-08-21 20:18:40,2025-08-21 20:23:09,5,301.0,1.0,1,mobile,france,google,4.483333333333333
session_4458,user_1364,2025-08-04 00:32:52,2025-08-04 00:32:52,1,156.0,0.0,0,tablet,usa,email,0.0
session_4459,user_1196,2025-04-26 15:23:31,2025-04-26 15:23:31,1,66.0,0.0,0,mobile,uk,social media,0.0
session_446,user_2314,2025-03-03 04:58:17,2025-03-03 05:05:14,5,564.0,5.0,1,desktop,usa,google,6.95
session_4460,user_2040,2025-06-13 12:49:40,2025-06-13 12:57:31,5,646.0,1.0,1,mobile,germany,email,7.85
session_4461,user_1378,2025-02-19 12:25:39,2025-02-19 12:27:45,2,294.0,0.0,0,desktop,canada,direct,2.1
session_4462,user_2138,2025-08-10 09:14:41,2025-08-10 09:19:50,5,400.0,1.0,1,desktop,canada,direct,5.15
session_4463,user_2779,2025-08-03 02:51:43,2025-08-03 02:55:45,3,332.0,5.0,0,tablet,india,email,4.033333333333333
session_4464,user_2484,2025-03-17 20:11:58,2025-03-17 20:14:21,3,321.0,2.0,0,tablet,india,google,2.3833333333333333
session_4465,user_1996,2025-02-23 13:28:17,2025-02-23 13:34:02,5,496.0,2.0,1,mobile,usa,google,5.75
session_4466,user_1327,2025-01-25 00:27:16,2025-01-25 00:28:54,2,255.0,0.0,0,desktop,germany,social media,1.6333333333333333
session_4467,user_1507,2025-01-21 05:30:14,2025-01-21 05:31:01,2,91.0,0.0,0,tablet,india,social media,0.7833333333333333
session_4468,user_2312,2025-07-13 16:58:51,2025-07-13 17:00:48,2,259.0,5.0,0,mobile,uk,social media,1.95
session_4469,user_2492,2025-03-09 12:07:49,2025-03-09 12:09:36,2,147.0,0.0,0,desktop,uk,google,1.7833333333333334
session_447,user_2512,2025-02-25 18:08:57,2025-02-25 18:11:35,2,321.0,1.0,0,mobile,usa,direct,2.6333333333333333
session_4470,user_1347,2025-05-08 14:41:05,2025-05-08 14:43:31,2,241.0,1.0,0,desktop,australia,social media,2.433333333333333
session_4471,user_1266,2025-06-28 13:03:30,2025-06-28 13:08:52,5,488.0,4.0,1,mobile,germany,direct,5.366666666666666
session_4472,user_1403,2025-02-14 02:15:43,2025-02-14 02:15:43,1,153.0,0.0,0,mobile,australia,social media,0.0
session_4473,user_2666,2025-06-02 01:51:56,2025-06-02 01:54:41,2,211.0,5.0,0,tablet,canada,social media,2.75
session_4474,user_2033,2025-02-07 12:41:40,2025-02-07 12:44:10,2,212.0,3.0,0,mobile,uk,google,2.5
session_4475,user_1164,2025-08-27 12:15:48,2025-08-27 12:17:31,2,211.0,0.0,0,mobile,india,email,1.7166666666666666
session_4476,user_1833,2025-03-06 10:27:47,2025-03-06 10:29:13,2,145.0,0.0,0,desktop,france,email,1.4333333333333333
session_4477,user_2797,2025-07-05 21:21:50,2025-07-05 21:26:14,5,441.0,4.0,1,desktop,canada,social media,4.4
session_4478,user_1653,2025-01-17 07:12:48,2025-01-17 07:19:35,4,538.0,3.0,0,desktop,canada,social media,6.783333333333333
session_4479,user_1417,2025-08-05 09:08:50,2025-08-05 09:13:04,3,293.0,2.0,0,tablet,australia,google,4.233333333333333
session_448,user_2697,2025-05-19 15:22:59,2025-05-19 15:22:59,1,118.0,0.0,0,tablet,france,social media,0.0
session_4480,user_2041,2025-04-11 23:09:50,2025-04-11 23:10:11,2,81.0,2.0,0,tablet,uk,direct,0.35
session_4481,user_2661,2025-08-18 14:54:16,2025-08-18 14:55:02,2,88.0,3.0,0,desktop,uk,social media,0.7666666666666667
session_4482,user_2262,2025-04-04 19:58:50,2025-04-04 19:59:12,2,119.0,5.0,0,tablet,uk,direct,0.36666666666666664
session_4483,user_1366,2025-06-08 14:42:40,2025-06-08 14:42:40,1,84.0,0.0,0,mobile,france,google,0.0
session_4484,user_1053,2025-03-29 09:45:05,2025-03-29 09:53:18,5,657.0,2.0,1,tablet,canada,social media,8.216666666666667
session_4485,user_2964,2025-08-16 00:22:31,2025-08-16 00:27:31,5,432.0,2.0,1,tablet,france,email,5.0
session_4486,user_1809,2025-06-06 03:57:07,2025-06-06 03:59:08,2,149.0,5.0,0,tablet,india,social media,2.0166666666666666
session_4487,user_1627,2025-02-23 13:00:21,2025-02-23 13:00:58,2,179.0,5.0,0,desktop,germany,direct,0.6166666666666667
session_4488,user_1541,2025-06-02 06:15:52,2025-06-02 06:18:51,2,195.0,4.0,0,mobile,india,direct,2.9833333333333334
session_4489,user_1567,2025-01-17 09:23:20,2025-01-17 09:25:14,2,292.0,3.0,0,desktop,uk,email,1.9
session_449,user_2278,2025-06-01 12:46:33,2025-06-01 12:52:43,5,535.0,4.0,1,desktop,usa,google,6.166666666666667
session_4490,user_2924,2025-02-12 19:43:16,2025-02-12 19:43:16,1,149.0,0.0,0,desktop,canada,social media,0.0
session_4491,user_2023,2025-05-11 05:44:18,2025-05-11 05:52:44,5,669.0,3.0,1,desktop,usa,email,8.433333333333334
session_4492,user_2794,2025-01-13 04:08:01,2025-01-13 04:08:53,2,70.0,0.0,0,tablet,canada,social media,0.8666666666666667
session_4493,user_2282,2025-02-24 01:35:33,2025-02-24 01:37:22,2,271.0,1.0,0,desktop,india,social media,1.8166666666666667
session_4494,user_1699,2025-05-01 02:10:17,2025-05-01 02:16:36,5,405.0,3.0,1,mobile,france,google,6.316666666666666
session_4495,user_1563,2025-02-02 23:23:31,2025-02-02 23:23:31,1,44.0,0.0,0,tablet,canada,social media,0.0
session_4496,user_2403,2025-04-06 22:52:00,2025-04-06 22:52:00,1,54.0,0.0,0,mobile,usa,social media,0.0
session_4497,user_1553,2025-06-04 01:52:13,2025-06-04 01:58:39,4,401.0,1.0,0,desktop,france,email,6.433333333333334
session_4498,user_1621,2025-08-19 08:22:26,2025-08-19 08:22:26,1,17.0,0.0,0,mobile,germany,social media,0.0
session_4499,user_2009,2025-08-25 00:15:59,2025-08-25 00:21:24,5,472.0,3.0,1,desktop,usa,social media,5.416666666666667
session_45,user_1121,2025-08-07 00:20:02,2025-08-07 00:20:02,1,25.0,0.0,0,mobile,usa,google,0.0
session_450,user_2982,2025-07-31 09:17:21,2025-07-31 09:22:19,5,454.0,3.0,1,tablet,uk,email,4.966666666666667
session_4500,user_1305,2025-03-19 21:50:39,2025-03-19 21:50:39,1,140.0,0.0,0,mobile,canada,direct,0.0
session_4501,user_2620,2025-06-01 17:04:00,2025-06-01 17:04:00,1,114.0,0.0,0,tablet,germany,direct,0.0
session_4502,user_2259,2025-04-27 08:34:40,2025-04-27 08:41:03,5,548.0,2.0,1,mobile,australia,email,6.383333333333334
session_4503,user_1793,2025-02-09 13:01:50,2025-02-09 13:06:11,3,359.0,3.0,0,mobile,canada,google,4.35
session_4504,user_1699,2025-05-19 09:59:35,2025-05-19 10:00:32,2,195.0,3.0,0,mobile,germany,social media,0.95
session_4505,user_1303,2025-07-11 03:17:58,2025-07-11 03:23:33,5,497.0,1.0,1,mobile,france,social media,5.583333333333333
session_4506,user_1278,2025-08-16 00:06:01,2025-08-16 00:06:52,2,203.0,3.0,0,desktop,australia,google,0.85
session_4507,user_2386,2025-02-22 03:12:00,2025-02-22 03:15:57,3,271.0,3.0,0,desktop,australia,direct,3.95
session_4508,user_2864,2025-03-03 08:09:34,2025-03-03 08:09:34,1,34.0,0.0,0,desktop,uk,email,0.0
session_4509,user_1760,2025-06-23 18:18:18,2025-06-23 18:19:22,3,201.0,4.0,0,desktop,india,email,1.0666666666666667
session_451,user_1451,2025-08-14 09:16:48,2025-08-14 09:23:17,5,423.0,3.0,1,mobile,india,google,6.483333333333333
session_4510,user_1783,2025-04-07 15:04:44,2025-04-07 15:05:30,2,112.0,5.0,0,desktop,germany,google,0.7666666666666667
session_4511,user_1407,2025-01-07 01:31:12,2025-01-07 01:31:48,2,89.0,4.0,0,mobile,usa,email,0.6
session_4512,user_1385,2025-02-03 09:51:31,2025-02-03 09:51:31,1,168.0,0.0,0,tablet,france,direct,0.0
session_4513,user_2231,2025-04-05 19:45:15,2025-04-05 19:45:15,1,166.0,0.0,0,mobile,usa,direct,0.0
session_4514,user_2679,2025-06-22 03:22:36,2025-06-22 03:22:36,1,154.0,0.0,0,tablet,germany,email,0.0
session_4515,user_1637,2025-04-28 08:10:51,2025-04-28 08:10:51,1,107.0,0.0,0,desktop,germany,social media,0.0
session_4516,user_2077,2025-07-05 00:57:34,2025-07-05 00:58:16,2,129.0,5.0,0,tablet,uk,direct,0.7
session_4517,user_2721,2025-01-23 12:19:10,2025-01-23 12:25:39,5,492.0,1.0,1,tablet,canada,google,6.483333333333333
session_4518,user_1052,2025-07-09 13:47:46,2025-07-09 13:50:48,3,323.0,5.0,0,mobile,usa,google,3.033333333333333
session_4519,user_1487,2025-04-26 13:29:11,2025-04-26 13:31:53,2,261.0,0.0,0,mobile,germany,social media,2.7
session_452,user_2295,2025-02-09 08:24:42,2025-02-09 08:29:36,5,381.0,2.0,1,tablet,france,social media,4.9
session_4520,user_2339,2025-07-31 12:59:08,2025-07-31 13:06:33,5,531.0,1.0,1,mobile,india,google,7.416666666666667
session_4521,user_1921,2025-06-23 13:48:51,2025-06-23 13:57:29,5,654.0,5.0,1,desktop,usa,direct,8.633333333333333
session_4522,user_1926,2025-03-11 19:49:41,2025-03-11 19:51:40,2,290.0,4.0,0,desktop,uk,google,1.9833333333333334
session_4523,user_1398,2025-01-26 05:22:05,2025-01-26 05:22:45,2,58.0,0.0,0,tablet,uk,google,0.6666666666666666
session_4524,user_1802,2025-03-07 15:46:49,2025-03-07 15:46:49,1,73.0,0.0,0,desktop,usa,direct,0.0
session_4525,user_2526,2025-01-27 07:10:48,2025-01-27 07:11:49,2,212.0,1.0,0,desktop,uk,social media,1.0166666666666666
session_4526,user_1258,2025-03-29 22:54:34,2025-03-29 23:04:37,5,752.0,4.0,1,desktop,usa,social media,10.05
session_4527,user_1240,2025-03-05 13:18:13,2025-03-05 13:22:06,3,303.0,4.0,0,tablet,uk,google,3.8833333333333333
session_4528,user_1691,2025-07-17 00:55:17,2025-07-17 00:57:55,2,282.0,0.0,0,mobile,australia,email,2.6333333333333333
session_4529,user_2699,2025-01-14 19:07:41,2025-01-14 19:10:27,3,238.0,1.0,0,mobile,france,direct,2.7666666666666666
session_453,user_2004,2025-07-31 11:48:14,2025-07-31 11:49:06,2,73.0,1.0,0,tablet,france,email,0.8666666666666667
session_4530,user_2048,2025-07-26 14:17:46,2025-07-26 14:18:44,2,141.0,1.0,0,desktop,uk,direct,0.9666666666666667
session_4531,user_2727,2025-07-21 02:58:25,2025-07-21 02:59:22,2,74.0,3.0,0,mobile,uk,social media,0.95
session_4532,user_1922,2025-02-07 18:10:49,2025-02-07 18:11:58,2,122.0,2.0,0,tablet,india,social media,1.15
session_4533,user_2713,2025-03-15 13:16:51,2025-03-15 13:17:48,2,233.0,0.0,0,mobile,france,google,0.95
session_4534,user_2276,2025-08-05 20:57:27,2025-08-05 20:59:25,2,168.0,0.0,0,tablet,india,email,1.9666666666666666
session_4535,user_2992,2025-01-26 15:27:59,2025-01-26 15:28:58,2,181.0,0.0,0,tablet,germany,direct,0.9833333333333333
session_4536,user_1520,2025-04-07 04:38:25,2025-04-07 04:38:25,1,85.0,0.0,0,mobile,germany,google,0.0
session_4537,user_1770,2025-01-11 01:47:48,2025-01-11 01:57:48,5,631.0,4.0,1,mobile,germany,social media,10.0
session_4538,user_2403,2025-01-26 15:56:50,2025-01-26 15:57:23,2,114.0,1.0,0,mobile,canada,google,0.55
session_4539,user_1830,2025-03-08 18:51:02,2025-03-08 18:51:20,2,117.0,3.0,0,mobile,australia,social media,0.3
session_454,user_1298,2025-07-29 06:53:27,2025-07-29 06:53:48,2,99.0,0.0,0,mobile,canada,email,0.35
session_4540,user_1982,2025-06-22 15:48:19,2025-06-22 15:51:58,4,322.0,4.0,0,tablet,germany,direct,3.65
session_4541,user_2419,2025-03-28 18:42:02,2025-03-28 18:42:02,1,160.0,0.0,0,desktop,france,social media,0.0
session_4542,user_2367,2025-01-14 11:36:42,2025-01-14 11:41:08,5,407.0,2.0,1,tablet,usa,direct,4.433333333333334
session_4543,user_1323,2025-03-20 09:23:15,2025-03-20 09:25:42,2,294.0,0.0,0,tablet,canada,google,2.45
session_4544,user_1420,2025-05-06 07:28:38,2025-05-06 07:28:38,1,78.0,0.0,0,tablet,germany,email,0.0
session_4545,user_1305,2025-05-22 12:41:29,2025-05-22 12:46:24,5,388.0,2.0,1,tablet,usa,email,4.916666666666667
session_4546,user_2170,2025-02-12 18:53:53,2025-02-12 18:53:53,1,88.0,0.0,0,desktop,australia,direct,0.0
session_4547,user_2887,2025-05-30 14:43:52,2025-05-30 14:44:20,2,197.0,0.0,0,tablet,france,social media,0.4666666666666667
session_4548,user_1436,2025-07-31 06:34:25,2025-07-31 06:35:25,2,227.0,1.0,0,mobile,australia,social media,1.0
session_4549,user_2668,2025-08-12 00:41:18,2025-08-12 00:45:50,3,380.0,3.0,0,mobile,usa,google,4.533333333333333
session_455,user_2743,2025-07-28 15:30:04,2025-07-28 15:30:04,1,56.0,0.0,0,mobile,germany,social media,0.0
session_4550,user_2041,2025-07-28 23:15:49,2025-07-28 23:20:59,5,454.0,2.0,1,desktop,france,social media,5.166666666666667
session_4551,user_2986,2025-08-22 17:24:50,2025-08-22 17:26:40,2,248.0,0.0,0,desktop,india,google,1.8333333333333333
session_4552,user_1224,2025-01-01 04:08:46,2025-01-01 04:08:46,1,62.0,0.0,0,desktop,australia,social media,0.0
session_4553,user_1282,2025-05-31 07:29:17,2025-05-31 07:29:17,1,79.0,0.0,0,desktop,usa,google,0.0
session_4554,user_1449,2025-05-23 02:54:17,2025-05-23 02:56:23,2,267.0,0.0,0,mobile,germany,email,2.1
session_4555,user_2736,2025-03-30 09:05:55,2025-03-30 09:07:11,2,218.0,0.0,0,desktop,australia,google,1.2666666666666666
session_4556,user_2714,2025-02-02 18:54:10,2025-02-02 18:55:23,2,167.0,4.0,0,tablet,india,email,1.2166666666666666
